"SITE";"SUBSITE";"PLOT";"YEAR";"SiteSubsitePlot";"SiteSubsitePlotYear";"STATUS";"ValueType";"GFNARROWwalker";"FuncGroup";"SPECIES_NAME";"TREATMENT";"PointsPerPlot";"abs_abund";"abs_cover";"tot_cover_plot";"tot_abund_plot";"rel_cover";"rel_abund"
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;3;3;172;366;1.74418604651163;0.819672131147541
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;8;6;172;366;3.48837209302326;2.18579234972678
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;2;2;172;366;1.16279069767442;0.546448087431694
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix arctica";"CTL";100;1;1;172;366;0.581395348837209;0.273224043715847
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;6;3;172;366;1.74418604651163;1.63934426229508
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;2;2;172;366;1.16279069767442;0.546448087431694
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;6;3;172;366;1.74418604651163;1.63934426229508
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"5";2024;"QHI:HE:5";"QHI:HE:5:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;1;1;172;366;0.581395348837209;0.273224043715847
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;158;41;177;427;23.1638418079096;37.0023419203747
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;71;71;NA;NA;NA;NA
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;67;67;NA;NA;NA;NA
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Bistorta vivipara";"CTL";100;4;4;177;427;2.25988700564972;0.936768149882904
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;89;50;177;427;28.2485875706215;20.8430913348946
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;3;3;177;427;1.69491525423729;0.702576112412178
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Saussurea angustifolia";"CTL";100;1;1;177;427;0.564971751412429;0.234192037470726
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;1;1;177;427;0.564971751412429;0.234192037470726
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;1;1;177;427;0.564971751412429;0.234192037470726
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;51;28;177;427;15.819209039548;11.943793911007
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;3;2;177;427;1.12994350282486;0.702576112412178
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"XXXcarex";"CTL";100;92;28;177;427;15.819209039548;21.5456674473068
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;1;1;177;427;0.564971751412429;0.234192037470726
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;18;13;177;427;7.34463276836158;4.21545667447307
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis sudetica";"CTL";100;1;1;177;427;0.564971751412429;0.234192037470726
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Pyrola grandiflora";"CTL";100;3;2;177;427;1.12994350282486;0.702576112412178
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;5;5;NA;NA;NA;NA
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LITTER";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"WATER";NA;"XXXstandingwater";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"HE";"6";2024;"QHI:HE:6";"QHI:HE:6:2024";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;1;1;177;427;0.564971751412429;0.234192037470726
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;53;25;214;558;11.6822429906542;9.49820788530466
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;280;85;214;558;39.7196261682243;50.179211469534
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;6;6;214;558;2.80373831775701;1.0752688172043
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;148;47;214;558;21.9626168224299;26.5232974910394
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Anthoxanthum monticola";"CTL";100;2;2;214;558;0.934579439252336;0.3584229390681
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;14;14;NA;NA;NA;NA
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;14;10;214;558;4.67289719626168;2.5089605734767
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;86;86;NA;NA;NA;NA
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;15;8;214;558;3.73831775700935;2.68817204301075
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;23;16;214;558;7.47663551401869;4.12186379928315
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Cassiope tetragona";"CTL";100;2;2;214;558;0.934579439252336;0.3584229390681
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis capitata";"CTL";100;5;5;214;558;2.33644859813084;0.896057347670251
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;4;4;214;558;1.86915887850467;0.716845878136201
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Saussurea angustifolia";"CTL";100;4;2;214;558;0.934579439252336;0.716845878136201
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Festuca baffinensis";"CTL";100;2;2;214;558;0.934579439252336;0.3584229390681
"QHI";"HE";"1";2025;"QHI:HE:1";"QHI:HE:1:2025";"LIVE";"pf_all_xy";"LICHENU";"Lichen";"XXXotherlichen";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;97;97;NA;NA;NA;NA
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;8;8;170;334;4.70588235294118;2.39520958083832
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;204;74;170;334;43.5294117647059;61.0778443113772
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;7;6;170;334;3.52941176470588;2.09580838323353
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;2;2;170;334;1.17647058823529;0.598802395209581
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Anthoxanthum monticola";"CTL";100;5;4;170;334;2.35294117647059;1.49700598802395
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;62;34;170;334;20;18.562874251497
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Bistorta vivipara";"CTL";100;3;3;170;334;1.76470588235294;0.898203592814371
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXotherherb";"CTL";100;1;1;170;334;0.588235294117647;0.29940119760479
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis capitata";"CTL";100;1;1;170;334;0.588235294117647;0.29940119760479
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;1;1;170;334;0.588235294117647;0.29940119760479
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Saussurea angustifolia";"CTL";100;7;7;170;334;4.11764705882353;2.09580838323353
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;25;22;170;334;12.9411764705882;7.48502994011976
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;2;2;170;334;1.17647058823529;0.598802395209581
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum angustifolium";"CTL";100;2;2;170;334;1.17647058823529;0.598802395209581
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;2;1;170;334;0.588235294117647;0.598802395209581
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;5;5;NA;NA;NA;NA
"QHI";"HE";"2";2025;"QHI:HE:2";"QHI:HE:2:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;2;2;170;334;1.17647058823529;0.598802395209581
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Dactylina arctica";"CTL";100;2;1;NA;NA;NA;NA
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;226;73;181;394;40.3314917127072;57.3604060913705
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;91;91;NA;NA;NA;NA
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;20;20;NA;NA;NA;NA
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;51;30;181;394;16.5745856353591;12.9441624365482
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum angustifolium";"CTL";100;9;9;181;394;4.97237569060773;2.28426395939086
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;3;3;181;394;1.65745856353591;0.761421319796954
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Alectoria ochroleuca";"CTL";100;13;13;NA;NA;NA;NA
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"XXXotheraster";"CTL";100;1;1;181;394;0.552486187845304;0.253807106598985
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;15;12;181;394;6.62983425414365;3.80710659898477
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;54;28;181;394;15.4696132596685;13.7055837563452
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;3;3;181;394;1.65745856353591;0.761421319796954
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;17;9;181;394;4.97237569060773;4.31472081218274
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"LIVERU";"Lichen";"XXXliverwort";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Pyrola grandiflora";"CTL";100;9;7;181;394;3.86740331491713;2.28426395939086
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"XXXotherforb";"CTL";100;1;1;181;394;0.552486187845304;0.253807106598985
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Valeriana capitata";"CTL";100;1;1;181;394;0.552486187845304;0.253807106598985
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"RUSH";"Graminoid";"Luzula nivalis";"CTL";100;1;1;181;394;0.552486187845304;0.253807106598985
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Micranthes nelsoniana";"CTL";100;1;1;181;394;0.552486187845304;0.253807106598985
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis capitata";"CTL";100;1;1;181;394;0.552486187845304;0.253807106598985
"QHI";"HE";"3";2025;"QHI:HE:3";"QHI:HE:3:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;1;1;181;394;0.552486187845304;0.253807106598985
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;189;62;234;564;26.4957264957265;33.5106382978723
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"XXXcarex";"CTL";100;155;64;234;564;27.3504273504274;27.4822695035461
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;24;24;NA;NA;NA;NA
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;152;55;234;564;23.5042735042735;26.9503546099291
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;11;8;234;564;3.41880341880342;1.95035460992908
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;76;76;NA;NA;NA;NA
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;8;6;234;564;2.56410256410256;1.41843971631206
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;1;1;234;564;0.427350427350427;0.177304964539007
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;27;20;234;564;8.54700854700855;4.78723404255319
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Tephroseris integrifolia";"CTL";100;4;4;234;564;1.70940170940171;0.709219858156028
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis capitata";"CTL";100;3;3;234;564;1.28205128205128;0.531914893617021
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;11;9;234;564;3.84615384615385;1.95035460992908
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"XXXotherforb";"CTL";100;1;1;234;564;0.427350427350427;0.177304964539007
"QHI";"HE";"4";2025;"QHI:HE:4";"QHI:HE:4:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;2;1;234;564;0.427350427350427;0.354609929078014
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;2;2;174;341;1.14942528735632;0.586510263929619
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"XXXcarex";"CTL";100;48;23;174;341;13.2183908045977;14.0762463343109
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;54;37;174;341;21.264367816092;15.8357771260997
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix reticulata";"CTL";100;15;10;174;341;5.74712643678161;4.39882697947214
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;91;91;NA;NA;NA;NA
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;188;73;174;341;41.9540229885057;55.1319648093842
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;8;8;174;341;4.59770114942529;2.34604105571848
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Polygonum bistorta";"CTL";100;3;3;174;341;1.72413793103448;0.879765395894428
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Alectoria ochroleuca";"CTL";100;22;22;NA;NA;NA;NA
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Micranthes nelsoniana";"CTL";100;3;3;174;341;1.72413793103448;0.879765395894428
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis capitata";"CTL";100;2;1;174;341;0.574712643678161;0.586510263929619
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;2;2;174;341;1.14942528735632;0.586510263929619
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;1;1;174;341;0.574712643678161;0.293255131964809
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix phlebophylla";"CTL";100;9;5;174;341;2.8735632183908;2.63929618768328
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Nephromopsis cucullata";"CTL";100;1;1;NA;NA;NA;NA
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Bistorta vivipara";"CTL";100;1;1;174;341;0.574712643678161;0.293255131964809
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;2;2;NA;NA;NA;NA
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"SEVER";"Shrub";"Dryas integrifolia";"CTL";100;4;4;174;341;2.29885057471264;1.17302052785924
"QHI";"HE";"5";2025;"QHI:HE:5";"QHI:HE:5:2025";"LIVE";"pf_all_xy";"GRAMINOIDU";"Graminoid";"XXXothergram";"CTL";100;1;1;174;341;0.574712643678161;0.293255131964809
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Poa arctica";"CTL";100;73;33;199;412;16.5829145728643;17.7184466019417
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"Eriophorum vaginatum";"CTL";100;131;51;199;412;25.6281407035176;31.7961165048544
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LITTER";"pf_all_xy";"LITTER";NA;"XXXLITTER";"CTL";100;74;74;NA;NA;NA;NA
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"SDECI";"Shrub";"Salix pulchra";"CTL";100;114;60;199;412;30.1507537688442;27.6699029126214
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Pyrola grandiflora";"CTL";100;5;4;199;412;2.01005025125628;1.21359223300971
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"Alectoria ochroleuca";"CTL";100;19;19;NA;NA;NA;NA
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Bistorta vivipara";"CTL";100;3;2;199;412;1.00502512562814;0.728155339805825
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Cardamine digitata";"CTL";100;3;3;199;412;1.50753768844221;0.728155339805825
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"SEDGE";"Graminoid";"XXXcarex";"CTL";100;62;27;199;412;13.5678391959799;15.0485436893204
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"MOSSU";NA;"XXXothermoss";"CTL";100;33;33;NA;NA;NA;NA
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"GRASS";"Graminoid";"Arctagrostis latifolia";"CTL";100;5;4;199;412;2.01005025125628;1.21359223300971
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Stellaria longipes";"CTL";100;4;4;199;412;2.01005025125628;0.970873786407767
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"Pedicularis lanata";"CTL";100;2;2;199;412;1.00502512562814;0.485436893203883
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"LFRUT";"Lichen";"XXXpeltigera";"CTL";100;3;3;NA;NA;NA;NA
"QHI";"HE";"6";2025;"QHI:HE:6";"QHI:HE:6:2025";"LIVE";"pf_all_xy";"FORB";"Forb";"XXXotherforb";"CTL";100;3;3;199;412;1.50753768844221;0.728155339805825
